ID_cliente;Nobre_cliente;Veces alojamiento;Aloj suma PAX;Aloj prom PAX;Aloj suma NOCHES;Aloj prom NOCHES;Aloj suma VALOR PAX;Aloj prom VALOR PAX2;Aloj suma VR EVENTO;Aloj prom VR EVENTO2;Veces pasadia;Pasadia sum PAX;Pasadia prom PAX;Pasadia sum NOCHES;Pasadia prom NOCHES;Pasadia sum VALOR PAX;Pasadia prom VALOR PAX2;Pasadia sum VR EVENTO;Pasadia prom VR EVENTO2;Veces sin salon;Sin salon sum PAX;Sin salon prom  PAX;Sin salon sum NOCHES;Sin salon prom  NOCHES;Sin salon sum VALOR PAX;Sin salon prom  VALOR PAX2;Sin salon sum VR EVENTO;Sin salon prom  VR EVENTO2;Total veces;Total PAX;Total prom PAX;Total noches;Prom noches;Total val PAX;Promedio valor PAX;Total hotel;Promedio hotel
8015387;Tipo_P_1533;0;0;0;0;0;0;0;0;0;1;45;45;0;0;203336;203336;9150120;9150120;0;0;0;0;0;0;0;0;0;1;45;45;0;0;203336;203336;9150120;9150120
8017998;Tipo_PN_34164;1;165;165;1;1;221267;221267;50029855;50029855;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;165;165;1;1;221267;221267;50029855;50029855
8020080;Tipo_P_297;1;38;38;1;1;242051;242051;13174338;13174338;0;0;0;0;0;0;0;0;0;1;92;92;2;2;232753;232753;62128852;62128852;2;130;65;3;1,5;474804;237402;75303190;37651595
8025824;Tipo_P_64501;1;50;50;4;4;273956;273956;59247900;59247900;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;50;50;4;4;273956;273956;59247900;59247900
8026439;Tipo_P_7713;0;0;0;0;0;0;0;0;0;1;40;40;0;0;111750;111750;4470000;4470000;0;0;0;0;0;0;0;0;0;1;40;40;0;0;111750;111750;4470000;4470000
8031680;Tipo_P_2752;1;45;45;1;1;215150;215150;14070350;14070350;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;45;45;1;1;215150;215150;14070350;14070350
8033383;Tipo_P_64347;1;89;89;3;3;152243;152243;47256081;47256081;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;89;89;3;3;152243;152243;47256081;47256081
8033883;Tipo_P_669;1;2;2;3;3;242900;242900;1457400;1457400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;2;3;3;242900;242900;1457400;1457400
8039525;Tipo_P_2041;0;0;0;0;0;0;0;0;0;1;39;39;0;0;43300;43300;1688700;1688700;0;0;0;0;0;0;0;0;0;1;39;39;0;0;43300;43300;1688700;1688700
8048072;Tipo_P_1365;1;76;76;2;2;245474;245474;37312048;37312048;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;76;76;2;2;245474;245474;37312048;37312048
8059627;Tipo_P_112;2;171;171;2;1;0;0;16030970;8015485;5;325;81,25;3;0,6;701284;175321;20312150;4062430;2;0;0;0;0;0;0;10586675;5293337,5;9;496;99,2;5;0,555555556;701284;140256,8;46929795;5214421,667
8060604;Tipo_P_1356;1;29;29;3;3;171123;171123;19583069;19583069;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;29;29;3;3;171123;171123;19583069;19583069
8060965;Tipo_P_1410;1;0;0;1;1;0;0;22996200;22996200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;22996200;22996200
8061459;Tipo_P_57;1;38;38;4;4;224722;224722;36833144;36833144;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;38;38;4;4;224722;224722;36833144;36833144
8069696;Tipo_P_327;1;120;120;2;2;264727;264727;77595592;77595592;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;120;120;2;2;264727;264727;77595592;77595592
8082644;Tipo_P_1390;1;0;0;3;3;0;0;13754856;13754856;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;3;3;0;0;13754856;13754856
8090763;Tipo_P_314;2;16;8;2;1;543675;271837,5;4832200;2416100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;16;8;2;1;543675;271837,5;4832200;2416100
8097284;Tipo_P_2739;1;64;64;1;1;148538;148538;12167432;12167432;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;64;64;1;1;148538;148538;12167432;12167432
8105492;Tipo_P_134;2;10;10;1;0,5;225250;225250;4707500;2353750;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;10;10;1;0,5;225250;225250;4707500;2353750
8112298;Tipo_P_632;1;34;34;4;4;0;0;65018602;65018602;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;34;34;4;4;0;0;65018602;65018602
8114970;Tipo_P_836;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;2;1;1;252200;252200;504400;504400;1;2;2;1;1;252200;252200;504400;504400
8118326;Tipo_PN_34267;0;0;0;0;0;0;0;0;0;1;13;13;0;0;130850;130850;3598300;3598300;0;0;0;0;0;0;0;0;0;1;13;13;0;0;130850;130850;3598300;3598300
8120604;Tipo_P_2812;0;0;0;0;0;0;0;0;0;1;15;15;0;0;130850;130850;2862750;2862750;0;0;0;0;0;0;0;0;0;1;15;15;0;0;130850;130850;2862750;2862750
8120867;Tipo_P_737;1;20;20;1;1;252160;252160;23010710;23010710;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;20;20;1;1;252160;252160;23010710;23010710
8124679;Tipo_P_604;2;249;124,5;6;3;309001;154500,5;131842684;65921342;1;24;24;0;0;99000;99000;2376000;2376000;0;0;0;0;0;0;0;0;0;3;273;91;6;2;408001;136000,3333;134218684;44739561,33
8144205;Tipo_P_630;2;41;20,5;5;2,5;618649;309324,5;49879931;24939965,5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;41;20,5;5;2,5;618649;309324,5;49879931;24939965,5
8149261;Tipo_P_8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;2;2;2;242900;242900;971600;971600;1;2;2;2;2;242900;242900;971600;971600
8167395;Tipo_N_10;2;18;18;1;0,5;263350;263350;35466866;17733433;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;18;18;1;0,5;263350;263350;35466866;17733433
8169084;Tipo_P_13441;0;0;0;0;0;0;0;0;0;1;3;3;1;1;258333;258333;4970549;4970549;0;0;0;0;0;0;0;0;0;1;3;3;1;1;258333;258333;4970549;4970549
8169211;Tipo_P_64341;1;107;107;1;1;266079;266079;44400081;44400081;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;107;107;1;1;266079;266079;44400081;44400081
8173078;Tipo_P_2952;1;4;4;2;2;199225;199225;1593800;1593800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;4;4;2;2;199225;199225;1593800;1593800
8174599;Tipo_P_64;1;0;0;2;2;0;0;5457600;5457600;0;0;0;0;0;0;0;0;0;1;20;20;2;2;219170;219170;10505900;10505900;2;20;20;4;2;219170;219170;15963500;7981750
8174985;Tipo_P_2826;1;5;5;1;1;270680;270680;3589850;3589850;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;5;5;1;1;270680;270680;3589850;3589850
8189269;Tipo_P_1459;1;0;0;1;1;0;0;16715813;16715813;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;16715813;16715813
8202238;Tipo_N_7;1;33;33;2;2;223001;223001;16892466;16892466;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;33;33;2;2;223001;223001;16892466;16892466
8207137;Tipo_P_307;1;32;32;2;2;248110;248110;25157659;25157659;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;32;32;2;2;248110;248110;25157659;25157659
8208486;Tipo_D_13;1;0;0;0;0;0;0;16593400;16593400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;16593400;16593400
8211864;Tipo_N_6;3;58;29;3;1;485800;242900;41247786;13749262;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;58;29;3;1;485800;242900;41247786;13749262
8215088;Tipo_P_64489;1;50;50;0;0;99000;99000;9990850;9990850;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;50;50;0;0;99000;99000;9990850;9990850
8218714;Tipo_P_48;2;10;10;1;0,5;0;0;4314290;2157145;1;10;10;0;0;28100;28100;281000;281000;0;0;0;0;0;0;0;0;0;3;20;10;1;0,333333333;28100;28100;4595290;1531763,333
8219323;Tipo_P_64608;1;2;2;1;1;301500;301500;9999300;9999300;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;2;1;1;301500;301500;9999300;9999300
8233486;Tipo_P_1378;1;26;26;2;2;244681;244681;15530562;15530562;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;26;26;2;2;244681;244681;15530562;15530562
8244389;Tipo_D_34;2;105;105;2;1;248254;248254;66603948;33301974;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;105;105;2;1;248254;248254;66603948;33301974
8244427;Tipo_P_100;1;4;4;3;3;161352;161352;1936224;1936224;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;4;4;3;3;161352;161352;1936224;1936224
8248217;Tipo_P_73;2;9;9;2;1;289200;289200;12065853;6032926,5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;9;9;2;1;289200;289200;12065853;6032926,5
8256285;Tipo_P_131;2;84;42;5;2,5;540043;270021,5;166790907;83395453,5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;84;42;5;2,5;540043;270021,5;166790907;83395453,5
8257875;Tipo_P_122;6;597;149,25;14;2,333333333;935455;233863,75;643292891;107215481,8;0;0;0;0;0;0;0;0;0;1;192;192;1;1;233058;233058;81799446;81799446;7;789;157,8;15;2,142857143;1168513;233702,6;725092337;103584619,6
8260098;Tipo_P_1010;2;0;0;0;0;0;0;2235200;1117600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;2235200;1117600
8270186;Tipo_P_64586;6;218;43,6;6;1;967004;241751;65093624;10848937,33;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;218;43,6;6;1;967004;241751;65093624;10848937,33
8270295;Tipo_P_64681;1;160;160;1;1;214826;214826;47942160;47942160;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;160;160;1;1;214826;214826;47942160;47942160
8275377;Tipo_P_721;0;0;0;0;0;0;0;0;0;1;58;58;0;0;89100;89100;6939000;6939000;1;0;0;0;0;0;0;4950000;4950000;2;58;58;0;0;89100;89100;11889000;5944500
8277065;Tipo_P_127;1;25;25;1;1;157378;157378;12553550;12553550;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;25;25;1;1;157378;157378;12553550;12553550
8279346;Tipo_N_3;0;0;0;0;0;0;0;0;0;1;49;49;0;0;130850;130850;8011650;8011650;0;0;0;0;0;0;0;0;0;1;49;49;0;0;130850;130850;8011650;8011650
8289554;Tipo_D_70;1;0;0;1;1;0;0;6220590;6220590;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;6220590;6220590
8292959;Tipo_PN_34294;1;19;19;2;2;198165;198165;11530270;11530270;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;19;19;2;2;198165;198165;11530270;11530270
8298131;Tipo_P_494;1;0;0;1;1;0;0;557200;557200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;557200;557200
8305639;Tipo_P_757;1;0;0;1;1;0;0;7923995;7923995;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;7923995;7923995
8309585;Tipo_P_585;0;0;0;0;0;0;0;0;0;1;100;100;0;0;13189;13189;1318900;1318900;0;0;0;0;0;0;0;0;0;1;100;100;0;0;13189;13189;1318900;1318900
8324837;Tipo_P_742;1;41;41;1;1;216504;216504;10233764;10233764;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;41;41;1;1;216504;216504;10233764;10233764
8325528;Tipo_P_13956;0;0;0;0;0;0;0;0;0;1;12;12;0;0;245417;245417;2945004;2945004;0;0;0;0;0;0;0;0;0;1;12;12;0;0;245417;245417;2945004;2945004
8340938;Tipo_P_64459;1;0;0;1;1;0;0;128888343;128888343;1;120;120;0;0;99000;99000;16362000;16362000;0;0;0;0;0;0;0;0;0;2;120;120;1;0,5;99000;99000;145250343;72625171,5
8343949;Tipo_N_124;1;0;0;1;1;0;0;77435442;77435442;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;77435442;77435442
8352196;Tipo_P_8616;1;28;28;1;1;193650;193650;8716600;8716600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;28;28;1;1;193650;193650;8716600;8716600
8352991;Tipo_P_133;1;117;117;4;4;155813;155813;143141384;143141384;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;117;117;4;4;155813;155813;143141384;143141384
8362146;Tipo_P_79;2;8;4;2;1;242900;242900;2101620;1050810;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;8;4;2;1;242900;242900;2101620;1050810
8362880;Tipo_N_22;2;174;87;2;1;430414;215207;51634366;25817183;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;174;87;2;1;430414;215207;51634366;25817183
8367843;Tipo_P_598;2;227;113,5;3;1,5;227484;227484;115890971;57945485,5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;227;113,5;3;1,5;227484;227484;115890971;57945485,5
8369127;Tipo_N_14;2;369;184,5;4;2;453748;226874;294678626;147339313;1;9;9;0;0;99000;99000;1586000;1586000;0;0;0;0;0;0;0;0;0;3;378;126;4;1,333333333;552748;184249,3333;296264626;98754875,33
8370928;Tipo_P_2730;2;0;0;3;1,5;0;0;51562866;25781433;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;3;1,5;0;0;51562866;25781433
8386677;Tipo_P_877;1;15;15;2;2;256475;256475;8256950;8256950;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;15;15;2;2;256475;256475;8256950;8256950
8388636;Tipo_P_28;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;4;4;2;2;218284;218284;1746272;1746272;1;4;4;2;2;218284;218284;1746272;1746272
8389540;Tipo_P_126;1;17;17;2;2;219506;219506;7463204;7463204;1;14;14;0;0;19650;19650;275100;275100;0;0;0;0;0;0;0;0;0;2;31;15,5;2;1;239156;119578;7738304;3869152
8394343;Tipo_P_508;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1287000;1287000;1;0;0;0;0;0;0;1287000;1287000
8394602;Tipo_N_11;3;0;0;5;1,666666667;0;0;12030246;4010082;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;5;1,666666667;0;0;12030246;4010082
8402612;Tipo_P_1991;0;0;0;0;0;0;0;0;0;1;15;15;0;0;111750;111750;1676250;1676250;0;0;0;0;0;0;0;0;0;1;15;15;0;0;111750;111750;1676250;1676250
8404377;Tipo_N_21;0;0;0;0;0;0;0;0;0;2;146;73;0;0;198000;99000;19560655;9780327,5;0;0;0;0;0;0;0;0;0;2;146;73;0;0;198000;99000;19560655;9780327,5
8416221;Tipo_P_2761;1;15;15;1;1;289200;289200;6712300;6712300;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;15;15;1;1;289200;289200;6712300;6712300
8426141;Tipo_P_64546;1;136;136;2;2;225240;225240;83082460;83082460;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;136;136;2;2;225240;225240;83082460;83082460
8426350;Tipo_P_1713;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;11;11;2;2;205772;205772;4935084;4935084;1;11;11;2;2;205772;205772;4935084;4935084
8446476;Tipo_P_920;0;0;0;0;0;0;0;0;0;1;36;36;0;0;110895;110895;6332620;6332620;0;0;0;0;0;0;0;0;0;1;36;36;0;0;110895;110895;6332620;6332620
8454769;Tipo_P_1559;1;0;0;1;1;0;0;8893606;8893606;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;8893606;8893606
8466664;Tipo_P_64375;1;41;41;2;2;243367;243367;29399794;29399794;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;41;41;2;2;243367;243367;29399794;29399794
8472135;Tipo_N_30;3;279;139,5;9;3;421931;210965,5;338020640;112673546,7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;279;139,5;9;3;421931;210965,5;338020640;112673546,7
8478580;Tipo_N_53;1;21;21;1;1;194575;194575;6472775;6472775;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;21;21;1;1;194575;194575;6472775;6472775
8487369;Tipo_P_17;1;86;86;1;1;247548;247548;26289128;26289128;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;86;86;1;1;247548;247548;26289128;26289128
8487571;Tipo_P_64355;1;132;132;1;1;221800;221800;29277600;29277600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;132;132;1;1;221800;221800;29277600;29277600
8489725;Tipo_P_1716;1;15;15;1;1;223786;223786;4906434;4906434;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;15;15;1;1;223786;223786;4906434;4906434
8491368;Tipo_D_5;4;180;180;4;1;215150;215150;158063889;39515972,25;0;0;0;0;0;0;0;0;0;1;121;121;1;1;223000;223000;26983000;26983000;5;301;150,5;5;1;438150;219075;185046889;37009377,8
8498522;Tipo_P_64348;1;98;98;2;2;261394;261394;61395524;61395524;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;98;98;2;2;261394;261394;61395524;61395524
8504393;Tipo_P_64821;1;5;5;1;1;252160;252160;1762300;1762300;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;5;5;1;1;252160;252160;1762300;1762300
8512850;Tipo_D_59;2;121;121;2;1;215150;215150;72047517;36023758,5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;121;121;2;1;215150;215150;72047517;36023758,5
8513799;Tipo_D_1;1;33;33;1;1;236530;236530;10591080;10591080;1;20;20;0;0;99000;99000;4844945;4844945;0;0;0;0;0;0;0;0;0;2;53;26,5;1;0,5;335530;167765;15436025;7718012,5
8516338;Tipo_P_222;1;27;27;1;1;225433;225433;9224919;9224919;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;27;27;1;1;225433;225433;9224919;9224919
8517037;Tipo_P_25;1;132;132;3;3;0;0;139763764;139763764;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;132;132;3;3;0;0;139763764;139763764
8517219;Tipo_P_145;2;597;298,5;2;1;409379;204689,5;208049851;104024925,5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;597;298,5;2;1;409379;204689,5;208049851;104024925,5
8522464;Tipo_P_316;1;96;96;4;4;190272;190272;94728190;94728190;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;96;96;4;4;190272;190272;94728190;94728190
8525508;Tipo_P_24;3;147;73,5;5;1,666666667;438361;219180,5;174068754;58022918;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;147;73,5;5;1,666666667;438361;219180,5;174068754;58022918
8525693;Tipo_P_794;1;17;17;3;3;0;0;15494173;15494173;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;17;17;3;3;0;0;15494173;15494173
8526670;Tipo_P_115;4;34;34;8;2;138743;138743;13520924;3380231;0;0;0;0;0;0;0;0;0;6;8;4;13;2,166666667;430400;215200;9579600;1596600;10;42;14;21;2,1;569143;189714,3333;23100524;2310052,4
8529423;Tipo_P_3097;0;0;0;0;0;0;0;0;0;1;39;39;0;0;251091;251091;9792549;9792549;0;0;0;0;0;0;0;0;0;1;39;39;0;0;251091;251091;9792549;9792549
8531494;Tipo_P_1369;2;148;74;4;2;109557;109557;40901240;20450620;1;6;6;0;0;69300;69300;415800;415800;0;0;0;0;0;0;0;0;0;3;154;51,33333333;4;1,333333333;178857;89428,5;41317040;13772346,67
8534237;Tipo_P_64372;1;0;0;3;3;0;0;54849500;54849500;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;3;3;0;0;54849500;54849500
8539313;Tipo_N_66;7;275;45,83333333;8;1,142857143;1126061;187676,8333;338291982;48327426;33;429;21,45;0;0;1778145;98785,83333;104380444;3163043,758;7;2;2;2;0,285714286;239200;239200;14828390;2118341,429;47;706;26,14814815;10;0,212765957;3143406;125736,24;457500816;9734059,915
8544751;Tipo_P_42;1;35;35;2;2;203844;203844;22041780;22041780;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;35;35;2;2;203844;203844;22041780;22041780
8547933;Tipo_P_64755;1;34;34;3;3;248347;248347;32325644;32325644;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;34;34;3;3;248347;248347;32325644;32325644
8550605;Tipo_P_1386;1;46;46;3;3;0;0;31377630;31377630;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;46;46;3;3;0;0;31377630;31377630
8587191;Tipo_P_64632;1;88;88;1;1;213066;213066;22665808;22665808;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;88;88;1;1;213066;213066;22665808;22665808
8589289;Tipo_P_833;1;0;0;2;2;0;0;11054605;11054605;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;2;2;0;0;11054605;11054605
8597931;Tipo_PN_34220;1;0;0;1;1;0;0;11363100;11363100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;11363100;11363100
8604728;Tipo_P_118;1;7;7;1;1;215150;215150;1506050;1506050;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;7;7;1;1;215150;215150;1506050;1506050
8613236;Tipo_P_676;1;44;44;3;3;247806;247806;40949992;40949992;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;44;44;3;3;247806;247806;40949992;40949992
8618081;Tipo_PN_34144;1;0;0;3;3;0;0;3873600;3873600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;3;3;0;0;3873600;3873600
